"pos_05_Brarut_1.A.6_01_7401"	"pos_10_Brarut_1.B.3_01_7408"	"pos_15_Calcus_1.B.8_01_7415"	"pos_17_Calcus_1.C.2_01_7417"	"pos_01_Fistax_1.A.2_01_7396"	"pos_02_Fistax_1.A.3_01_7398"	"pos_04_Gripul_1.A.5_01_7400"	"pos_23_Gripul_1.C.8_01_7425"	"pos_09_Hypcup_1.B.2_01_7407"	"pos_21_Hypcup_1.C.6_01_7421"	"pos_25_Marpol_1.D.2_01_7427"	"pos_26_Marpol_1.D.3_01_7428"	"pos_12_Plaund_1.B.5_01_7410"	"pos_13_Plaund_1.B.6_01_7411"	"pos_06_Polstr_1.A.7_01_7402"	"pos_07_Polstr_1.A.8_01_7403"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.507022	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	7.622139	8.104294	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.481861	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.819691	6.483506
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	8.904147	8.710511	0	0	0	0
0	0	0	0	0	0	9.557305	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.847352	0
0	0	0	0	0	0	0	0	0	0	0	0	0	5.984319	0	0
0	0	0	0	0	0	0	0	0	0	0	0	6.467422	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.540854	6.317388	0	0	0	0	0	0	0	6.766837	0	0	0	0	0	0
7.839199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	5.639435	9.001367	8.046371	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	6.539186	0	0
7.859684	6.944742	7.963187	8.362172	0	6.426495	0	7.865341	6.056915	8.371233	7.333475	7.735207	7.012237	7.363609	7.67145	6.627746
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	6.919715	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	8.282665	9.54996	0	0
0	0	0	0	0	0	0	0	0	0	0	10.266025	0	0	9.533654	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	6.927323	8.867474	0	0	0	0	0	0
0	0	8.075535	9.198786	7.103861	8.068842	7.593419	9.160362	7.010909	6.229883	0	0	9.106317	7.556565	0	7.037941
0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.375466	7.951045
0	0	0	0	7.781975	8.575921	0	0	0	0	6.352498	6.91247	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	6.065566	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	9.951777	9.958333	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	10.414774	10.982635	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	7.906751	0	0	0	0	0	0
9.943884	0	0	0	0	0	0	0	0	0	8.295161	0	0	0	0	0
0	0	8.960401	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.968529	9.954036
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.689067	0	7.877115	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	13.027177	0	0	12.178072	12.468738	14.219745	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.81544	8.073457	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.856225	0	9.574138	9.552792	0	0	0	0	0	0	0	0	0	0	0	0
5.380155	7.402599	8.542617	8.931125	8.56265	0	0	0	4.954361	6.255366	0	0	6.924277	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.550712	7.446744
0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.08054	9.106414
0	0	0	0	0	0	0	0	0	0	0	8.623679	0	0	0	0
0	0	0	0	0	0	7.786123	0	5.934894	6.436612	0	5.525421	0	0	8.775777	8.318219
0	0	0	0	0	0	0	0	6.308142	7.404449	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	7.823068	5.664769	0	0	0	0
0	0	0	0	0	0	0	0	0	8.262844	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	7.166223	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	8.672573	9.16135	0	0	0	0
0	0	0	0	0	0	0	0	0	0	8.076427	11.110607	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	9.099359	8.914961	0	0
0	0	0	0	0	0	0	0	0	0	0	0	8.253615	7.998872	7.274796	6.900948
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	5.514654	0	0	0
9.138868	9.531849	7.133098	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.249334	8.397555
0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.330533	7.80612
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	7.970732	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	8.621605	8.053782	0	0	0	0	0	0
0	0	0	0	0	0	7.32363	6.058487	0	6.687567	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.075013	10.201789	8.36566	9.220174	0	0	0	0	0	0	7.577114	7.880852	0	0	6.088664	0
8.55872	7.670247	0	0	0	0	0	5.840828	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	8.354107	0	0	7.29454	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	6.434085	6.367542	0	0	6.029928	6.147853	0	6.228558
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	8.200815	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	8.563803	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	6.155011	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.995535	6.79769
0	8.490882	7.992249	8.736672	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	5.874478	5.73759	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.658296	6.444119	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	8.495458	0	0	0	0	0	0	0	0	0	0	0	0
0	7.52853	9.001354	7.943913	8.873978	8.009671	7.749212	0	8.620229	9.767547	0	0	0	0	8.300099	8.102143
0	0	0	0	0	7.922951	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	9.59923	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	8.338402	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	7.076424	8.170003	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.788277	7.469698	7.564061	7.233257	8.171434	7.423946	7.28558	7.851032	6.257419	6.147134	6.642755	6.364878	6.697516	6.202885	6.500884	6.089765
0	9.886258	0	8.938089	0	5.00743	0	0	0	6.005249	0	0	8.995599	0	8.559107	8.54917
0	0	0	8.367337	0	0	0	0	7.672797	8.209566	0	0	0	0	7.937685	6.338538
0	0	0	0	5.893146	6.188675	0	5.588033	0	0	7.68957	7.997482	0	0	7.662889	0
0	8.523903	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.161041	0	6.540302	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	8.255646	8.204888	0	0	0	0
0	0	0	0	0	0	0	7.415756	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	8.543032	8.836658	0	0	0	0	8.998138	9.271858	0	0	8.905866	0	0	0
8.550795	0	10.28852	0	0	0	9.656282	9.683989	0	0	8.673816	8.867812	8.743815	8.660981	0	0
9.095846	8.762729	0	0	0	0	0	0	0	0	8.929826	9.496824	0	0	0	0
6.510258	0	6.897857	0	7.211986	7.621508	7.605446	0	6.39709	0	0	0	0	5.588955	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	8.07208	7.934202	0	0
0	0	0	0	0	0	0	8.784135	0	0	0	0	6.502885	6.672377	0	0
0	0	0	0	0	0	0	0	8.9498	9.054377	0	0	0	0	0	0
0	0	6.750456	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	6.250191	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	8.424061	8.853456	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	7.328082	0	0
0	0	0	0	0	0	0	0	7.336554	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.555646	6.40577
0	0	6.576113	0	0	0	0	0	0	0	0	0	0	6.142811	8.394278	8.844051
0	0	0	0	5.148167	6.659265	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	7.703372	6.791671	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.114229	0
7.429043	6.652869	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	9.104841	8.080661	0	0	9.126684	9.201662	0	0
8.01226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	8.665461	0	0	0	0	0	0	8.354317	7.835193	6.939765	0	8.252302	8.517044	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	6.762541	6.923361	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.004868	8.388348	0	0	0	0	0	0	0	9.761137	0	0	0	0	0	6.104543
0	0	8.406545	8.267512	7.288895	6.793179	6.398768	7.83308	6.961015	6.417595	6.643915	6.806652	0	0	6.740576	6.984627
0	0	0	0	6.195227	0	0	0	0	0	5.674395	5.759482	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.330038	0
9.329448	8.679321	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	8.497859	8.156992	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5.718566	0	0	0	0	0	0	0	0	0	5.619879	5.406131
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	7.945343	8.760602	0	0
0	0	0	0	0	0	0	0	0	8.315855	0	0	0	0	0	0
0	0	0	0	0	0	0	0	6.637374	0	8.36333	8.086139	0	0	0	0
0	0	0	0	0	0	0	0	0	5.604405	0	0	0	0	0	0
11.860615	9.170646	0	0	7.645914	9.041293	8.023626	8.157474	0	0	6.052514	6.885366	0	6.789972	7.365737	8.180082
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.833172
0	0	7.085936	0	0	0	0	0	8.067521	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	7.474358	7.586455	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	8.57154	8.409751	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	8.508151	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	8.974918	8.81846	0	0	0	0	0	0	0	0	11.421703	11.237486	0	0
0	6.81496	0	0	0	0	0	0	0	6.909087	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.486473	6.868355	6.847445	8.084024	6.292724	7.544266	8.626333	7.33553	7.713494	9.776481	6.165731	5.696073	6.292786	7.265691	9.163606	7.504632
0	9.359142	0	0	0	0	0	0	0	0	6.141485	9.23323	0	0	0	0
0	0	0	0	0	0	0	0	0	0	6.84285	7.50945	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	6.752812	0	0	0	0	0	0	0	0
0	0	7.535676	8.611555	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.477242	0
0	0	0	0	8.577185	10.708309	9.911107	0	0	0	0	0	0	0	0	0
8.098413	9.47932	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.859371
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.402768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	10.485369	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	8.498046	8.785245	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	7.060978	9.079306	8.960902	0	7.66716	0	7.841436
7.023381	7.305279	7.267553	7.657043	7.551385	7.856836	7.193447	7.543194	7.348225	7.122738	7.465656	8.013335	7.719666	7.642789	7.551854	7.542196
6.278957	0	7.094985	0	6.996996	7.446721	6.981137	0	0	0	0	0	0	0	0	0
8.750138	8.411542	8.145559	8.047361	8.519613	9.204463	8.777802	8.785781	8.558532	8.862456	0	7.6432	8.997703	8.544482	0	0
0	8.653965	8.384979	7.912814	0	6.164241	7.805967	7.809986	7.815749	7.210878	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	8.272846	8.897839	0	0	0	0
0	6.142811	0	0	0	0	0	0	7.847454	5.733885	6.654467	6.926993	0	0	7.74153	8.048845
5.948377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	7.744857	8.225926	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	7.214651	6.929298	0	0	7.605185	7.179881
0	0	0	9.705046	0	0	0	0	0	0	0	0	0	0	0	0
6.469391	7.230609	7.129759	0	0	0	7.027765	0	6.618483	6.015227	0	0	0	6.404342	0	0
0	5.235505	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.78017	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.122685	0	0	0	0	0	6.828348	6.962289	0	0	0	0	0	0	0	0
7.895432	7.744849	7.926885	8.082506	7.014741	6.79126	7.515292	7.977902	7.801472	0	8.045188	7.950804	7.891762	7.874818	7.80126	7.807004
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.132921	7.565337	7.892419	7.53673	0	0	6.846712	8.205787	8.799606	0	0	0	9.205082	8.567175	0	0
8.658568	0	0	0	0	0	0	0	0	0	0	0	0	0	8.07874	8.408643
7.554647	0	0	0	0	0	0	0	0	0	0	0	0	0	7.727986	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.72828	6.302003
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	8.77857	8.785305	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	8.434691	8.114961	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.621352	6.434457
0	0	0	0	0	0	0	0	0	0	7.420937	0	0	0	6.922037	7.197639
0	0	7.665251	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	7.87768	0	0	7.478382	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	8.009466	8.104152	0	0	0	0	0	0	0	0	0	0
0	0	7.8933	7.769017	0	0	0	0	0	0	0	0	0	0	0	0
7.948641	8.525718	0	0	0	0	0	0	6.685471	7.549651	0	0	0	0	0	0
0	0	0	0	0	7.370762	0	0	0	0	0	0	0	0	0	0
0	0	0	8.925905	0	0	0	0	0	0	8.770379	8.452487	0	0	0	0
0	0	0	0	0	0	8.995703	8.509654	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	6.565053	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.506327	7.185023	7.408612	7.001891	6.521693	7.415892	6.864183	7.204968	6.764125	6.930612	7.355013	7.224327	6.928398	7.272088	7.386479	7.171476
0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.320293	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	7.25479	7.906432	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	4.846892	7.713251	0	0
0	0	0	0	0	5.755236	0	0	0	0	0	0	0	0	0	0
11.373866	10.984534	0	10.847928	0	0	10.75298	11.237208	0	8.768807	11.366957	0	11.4037	10.072171	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	6.759459	6.388091	0	0	0	5.200925	0	0	0	0	0
0	0	0	0	0	0	7.841172	0	0	0	0	0	0	0	0	0
7.785889	0	0	0	0	7.45921	0	0	0	0	0	0	7.754058	7.186939	0	0
0	0	0	0	0	0	0	0	0	0	6.537553	7.56899	0	0	0	0
0	0	8.820425	7.547342	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.354491	7.480658	8.445757	8.167689	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.549334	0	0	0	8.482323	8.619623	8.591636	8.317317	7.370817	8.423991	6.504097	7.13191	8.110756	8.316538	8.304764	8.223496
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	9.577544	8.937734	0	7.55886	0	0	0	0	9.176861	9.080286
6.994535	7.703441	0	0	5.189752	0	0	0	0	0	6.242654	0	0	0	7.32492	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	7.604695	8.045188	7.966493	7.986051	8.264056	7.912057	0	8.257296	8.203399	0	0	7.708414	7.425749	0	6.421973
0	0	0	0	6.829118	7.999365	0	0	0	0	0	0	0	0	0	0
0	0	8.083127	8.121113	0	0	0	0	0	0	0	0	0	0	0	0
0	0	5.812087	0	0	0	0	0	7.874019	6.882718	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.376461	10.082155	10.156929	10.515616	9.905706	10.5602	9.727333	10.115696	9.531949	10.620994	9.408635	8.83785	9.768423	9.640291	9.991264	10.118687
0	0	0	0	0	0	0	0	0	0	0	0	7.8511	7.952144	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.439268
0	0	0	0	0	0	0	0	0	0	0	0	0	9.241179	0	0
7.638737	7.974491	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	8.049275	7.946529	0	0	0	0
0	0	0	0	0	0	0	0	6.437348	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.965783	6.936179
0	0	0	0	0	7.841042	0	0	0	0	0	0	0	0	0	0
0	0	5.674395	0	0	0	0	5.845699	7.075721	7.570727	6.925344	7.694178	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.947272
0	0	0	0	0	0	0	0	9.060656	8.087126	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	7.604772	7.294863	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	6.195548	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	9.674375	9.337294	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.46423	0	0	0	0	0	0	9.167002	9.174558
9.689707	9.937026	0	0	0	0	0	0	0	0	0	0	8.217186	8.100513	0	0
0	0	0	0	0	6.258587	0	0	0	0	0	0	0	0	0	0
0	10.543888	9.387322	8.955781	0	0	0	9.074397	9.301295	0	8.61853	8.989225	0	0	0	0
0	0	0	0	0	6.356164	0	0	7.700538	7.086106	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	6.657816	7.464555	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.199018	9.113651	9.67944	9.672591	9.81112	10.07958	9.929607	9.307845	9.281345	9.481185	0	0	9.65481	0	0	8.970018
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.883249	8.355953	8.905331	8.736791	7.359768	8.017331	8.344439	8.636226	7.847362	8.011417	0	0	9.085995	9.122605	7.735817	8.040617
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	8.32101	7.336921	0	0	0	0
0	0	0	0	0	8.943713	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	6.150722	6.051392	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	6.011457	0	0	0	0	0	8.311562	8.042202	0	0	0	0	8.435788	7.912229
6.956959	7.416309	7.642102	7.463639	0	6.59559	0	0	0	0	0	0	0	0	6.791756	6.807024
0	0	0	0	0	0	0	0	0	0	7.862315	8.985115	0	0	0	0
0	0	0	0	0	10.015044	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
